Attaching to hadoop31_datanode_3, hadoop31_datanode_2, hadoop31_om_1, hadoop31_scm_1, hadoop31_rm_1, hadoop31_datanode_1, hadoop31_s3g_1, hadoop31_nm_1
om_1        | Waiting for the service scm:9876
om_1        | 2019-10-05 00:04:32 INFO  OzoneManagerStarter:51 - STARTUP_MSG: 
datanode_2  | 2019-10-05 00:04:28 INFO  HddsDatanodeService:51 - STARTUP_MSG: 
datanode_3  | 2019-10-05 00:04:26 INFO  HddsDatanodeService:51 - STARTUP_MSG: 
rm_1        | Flokkr launcher script 1.1-7-gef45e4c
om_1        | /************************************************************
datanode_2  | /************************************************************
datanode_3  | /************************************************************
rm_1        | 
om_1        | STARTUP_MSG: Starting OzoneManager
datanode_2  | STARTUP_MSG: Starting HddsDatanodeService
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
rm_1        | ===== Plugin is activated ENVTOCONF =====
scm_1       | 2019-10-05 00:04:27 INFO  StorageContainerManagerStarter:51 - STARTUP_MSG: 
om_1        | STARTUP_MSG:   host = om/172.18.0.5
datanode_2  | STARTUP_MSG:   host = 4a789728f4e3/172.18.0.8
datanode_3  | STARTUP_MSG:   host = 257befd438a1/172.18.0.9
rm_1        | ozone-site.xml
scm_1       | /************************************************************
datanode_2  | STARTUP_MSG:   args = []
om_1        | STARTUP_MSG:   args = [--init]
datanode_3  | STARTUP_MSG:   args = []
rm_1        | File ozone-site.xml has been written out successfullly.
scm_1       | STARTUP_MSG: Starting StorageContainerManager
datanode_2  | STARTUP_MSG:   version = 3.2.0
nm_1        | Flokkr launcher script 1.1-7-gef45e4c
om_1        | STARTUP_MSG:   version = 3.2.0
datanode_1  | 2019-10-05 00:04:25 INFO  HddsDatanodeService:51 - STARTUP_MSG: 
datanode_3  | STARTUP_MSG:   version = 3.2.0
rm_1        | yarn-site.xml
scm_1       | STARTUP_MSG:   host = scm/172.18.0.7
