Attaching to ozones3-haproxy_s3g3_1, ozones3-haproxy_datanode_1, ozones3-haproxy_datanode_2, ozones3-haproxy_scm_1, ozones3-haproxy_datanode_3, ozones3-haproxy_s3g2_1, ozones3-haproxy_om_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1
s3g3_1      | 2019-10-15 21:12:46,353 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
datanode_1  | 2019-10-15 21:12:53,744 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_3  | 2019-10-15 21:12:52,698 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
scm_1       | 2019-10-15 21:12:50,304 INFO server.StorageContainerManager: ScmBlockLocationProtocol RPC server is listening at /0.0.0.0:9863
om_1        | 2019-10-15 21:12:53,439 INFO db.DBStoreBuilder: Using default options. DBProfile.DISK
datanode_2  | 2019-10-15 21:12:53,243 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/b3e339ea-90b1-4de8-8354-c7f064eeea63/in_use.lock acquired by nodename 7@3025d7bfa4d3
datanode_1  | 2019-10-15 21:12:53,745 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/b71f0dd3-cd5f-457e-8a57-2c14fac214e4 does not exist. Creating ...
datanode_3  | 2019-10-15 21:12:52,699 INFO server.RaftServerConfigKeys: raft.server.rpcslowness.timeout = 120s (custom)
scm_1       | 2019-10-15 21:12:50,304 INFO server.SCMBlockProtocolServer: RPC server for Block Protocol is listening at /0.0.0.0:9863
om_1        | 2019-10-15 21:12:54,060 INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 2000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_2  | 2019-10-15 21:12:53,266 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/b3e339ea-90b1-4de8-8354-c7f064eeea63 has been successfully formatted.
datanode_1  | 2019-10-15 21:12:53,773 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/b71f0dd3-cd5f-457e-8a57-2c14fac214e4/in_use.lock acquired by nodename 7@2d9ab18a1818
datanode_3  | 2019-10-15 21:12:52,699 INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300 (default)
scm_1       | 2019-10-15 21:12:50,305 INFO ipc.Server: IPC Server Responder: starting
om_1        | 2019-10-15 21:12:54,068 INFO ipc.Server: Starting Socket Reader #1 for port 9862
datanode_1  | 2019-10-15 21:12:53,816 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/b71f0dd3-cd5f-457e-8a57-2c14fac214e4 has been successfully formatted.
datanode_3  | 2019-10-15 21:12:52,700 INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
scm_1       | 2019-10-15 21:12:50,305 INFO ipc.Server: IPC Server listener on 9863: starting
om_1        | 2019-10-15 21:12:54,107 [main] INFO       - OzoneManager RPC server is listening at om/172.18.0.4:9862
datanode_1  | 2019-10-15 21:12:53,820 [pool-8-thread-1] INFO       - group-2C14FAC214E4: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_3  | 2019-10-15 21:12:52,705 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-CEBF4980F677: ConfigurationManager, init=-1: [191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null, confs=<EMPTY_MAP>
scm_1       | 2019-10-15 21:12:50,307 INFO server.StorageContainerManager: ScmDatanodeProtocl RPC server is listening at /0.0.0.0:9861
datanode_2  | 2019-10-15 21:12:53,270 [pool-8-thread-1] INFO       - group-C7F064EEEA63: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
om_1        | 2019-10-15 21:12:54,183 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_1  | 2019-10-15 21:12:53,820 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_3  | 2019-10-15 21:12:52,706 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
scm_1       | 2019-10-15 21:12:50,307 INFO server.SCMDatanodeProtocolServer: RPC server for DataNodes is listening at /0.0.0.0:9861
datanode_2  | 2019-10-15 21:12:53,270 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
om_1        | 2019-10-15 21:12:54,227 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_1  | 2019-10-15 21:12:53,823 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_3  | 2019-10-15 21:12:52,710 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
scm_1       | 2019-10-15 21:12:50,308 INFO ipc.Server: IPC Server listener on 9861: starting
datanode_2  | 2019-10-15 21:12:53,272 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
om_1        | 2019-10-15 21:12:54,227 INFO impl.MetricsSystemImpl: OzoneManager metrics system started
datanode_1  | 2019-10-15 21:12:53,828 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_3  | 2019-10-15 21:12:52,712 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/44ade1ca-cd6d-4488-bdf5-cebf4980f677 does not exist. Creating ...
scm_1       | 2019-10-15 21:12:50,308 INFO ipc.Server: IPC Server Responder: starting
datanode_2  | 2019-10-15 21:12:53,276 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
om_1        | 2019-10-15 21:12:54,274 INFO ipc.Server: IPC Server Responder: starting
datanode_1  | 2019-10-15 21:12:53,828 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_3  | 2019-10-15 21:12:52,728 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/44ade1ca-cd6d-4488-bdf5-cebf4980f677/in_use.lock acquired by nodename 7@45d4105cf81b
scm_1       | 2019-10-15 21:12:50,314 INFO http.HttpServer2: Jetty bound to port 9876
datanode_2  | 2019-10-15 21:12:53,276 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
om_1        | 2019-10-15 21:12:54,275 INFO ipc.Server: IPC Server listener on 9862: starting
datanode_1  | 2019-10-15 21:12:53,830 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
scm_1       | 2019-10-15 21:12:50,316 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
om_1        | 2019-10-15 21:12:54,309 INFO hdfs.DFSUtil: Starting Web-server for ozoneManager at: http://0.0.0.0:9874
datanode_2  | 2019-10-15 21:12:53,278 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_3  | 2019-10-15 21:12:52,743 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/44ade1ca-cd6d-4488-bdf5-cebf4980f677 has been successfully formatted.
datanode_1  | 2019-10-15 21:12:53,834 WARN impl.MetricsSystemImpl: HddsDatanode metrics system already initialized!
scm_1       | 2019-10-15 21:12:50,359 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@6ae7deac{/logs,file:///var/log/hadoop/,AVAILABLE}
om_1        | 2019-10-15 21:12:54,414 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_2  | 2019-10-15 21:12:53,279 WARN impl.MetricsSystemImpl: HddsDatanode metrics system already initialized!
datanode_3  | 2019-10-15 21:12:52,746 [pool-8-thread-1] INFO       - group-CEBF4980F677: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_1  | 2019-10-15 21:12:53,839 INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
om_1        | 2019-10-15 21:12:54,417 INFO http.HttpRequestLog: Http request log for http.requests.ozoneManager is not defined
datanode_2  | 2019-10-15 21:12:53,283 INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
datanode_3  | 2019-10-15 21:12:52,747 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_1  | 2019-10-15 21:12:53,876 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
om_1        | 2019-10-15 21:12:54,425 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
scm_1       | 2019-10-15 21:12:50,360 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@21fdfefc{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-server-scm-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_2  | 2019-10-15 21:12:53,315 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
datanode_3  | 2019-10-15 21:12:52,749 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_1  | 2019-10-15 21:12:53,881 INFO segmented.SegmentedRaftLogWorker: new 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-2C14FAC214E4-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/b71f0dd3-cd5f-457e-8a57-2c14fac214e4
om_1        | 2019-10-15 21:12:54,429 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context ozoneManager
scm_1       | 2019-10-15 21:12:50,464 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@5b9396d3{/,file:///tmp/jetty-0.0.0.0-9876-scm-_-any-16936927174617929121.dir/webapp/,AVAILABLE}{/scm}
datanode_2  | 2019-10-15 21:12:53,319 INFO segmented.SegmentedRaftLogWorker: new ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/b3e339ea-90b1-4de8-8354-c7f064eeea63
datanode_3  | 2019-10-15 21:12:52,752 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1  | 2019-10-15 21:12:53,882 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
om_1        | 2019-10-15 21:12:54,429 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
scm_1       | 2019-10-15 21:12:50,471 INFO server.AbstractConnector: Started ServerConnector@3374b5bc{HTTP/1.1,[http/1.1]}{0.0.0.0:9876}
datanode_2  | 2019-10-15 21:12:53,320 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
datanode_3  | 2019-10-15 21:12:52,752 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
om_1        | 2019-10-15 21:12:54,429 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | 2019-10-15 21:12:50,471 INFO server.Server: Started @3995ms
datanode_2  | 2019-10-15 21:12:53,320 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
datanode_3  | 2019-10-15 21:12:52,754 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
om_1        | 2019-10-15 21:12:54,450 INFO http.HttpServer2: Jetty bound to port 9874
scm_1       | 2019-10-15 21:12:50,477 INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_1  | 2019-10-15 21:12:53,882 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
datanode_2  | 2019-10-15 21:12:53,321 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_3  | 2019-10-15 21:12:52,758 WARN impl.MetricsSystemImpl: HddsDatanode metrics system already initialized!
om_1        | 2019-10-15 21:12:54,451 INFO server.Server: jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
scm_1       | 2019-10-15 21:12:50,477 INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_1  | 2019-10-15 21:12:53,883 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_2  | 2019-10-15 21:12:53,321 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
datanode_3  | 2019-10-15 21:12:52,761 INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
om_1        | 2019-10-15 21:12:54,484 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@7ee8130e{/logs,file:///var/log/hadoop/,AVAILABLE}
scm_1       | 2019-10-15 21:12:50,480 INFO server.BaseHttpServer: HTTP server of SCM is listening at http://0.0.0.0:9876
datanode_1  | 2019-10-15 21:12:53,883 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
datanode_2  | 2019-10-15 21:12:53,322 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
datanode_3  | 2019-10-15 21:12:52,793 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
om_1        | 2019-10-15 21:12:54,485 INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@79b2852b{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-ozone-ozone-manager-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
scm_1       | 2019-10-15 21:12:50,493 INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_1  | 2019-10-15 21:12:53,883 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
datanode_2  | 2019-10-15 21:12:53,322 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
datanode_3  | 2019-10-15 21:12:52,797 INFO segmented.SegmentedRaftLogWorker: new 191f2b51-63e1-4a31-9638-e19ca830d627@group-CEBF4980F677-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/44ade1ca-cd6d-4488-bdf5-cebf4980f677
om_1        | 2019-10-15 21:12:54,561 INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@3d1f558a{/,file:///tmp/jetty-0.0.0.0-9874-ozoneManager-_-any-9113029049841896519.dir/webapp/,AVAILABLE}{/ozoneManager}
datanode_1  | 2019-10-15 21:12:53,884 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
datanode_3  | 2019-10-15 21:12:52,798 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
scm_1       | 2019-10-15 21:12:51,816 INFO net.NetworkTopology: Added a new node: /default-rack/191f2b51-63e1-4a31-9638-e19ca830d627
datanode_2  | 2019-10-15 21:12:53,323 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
om_1        | 2019-10-15 21:12:54,566 INFO server.AbstractConnector: Started ServerConnector@6a12c7a8{HTTP/1.1,[http/1.1]}{0.0.0.0:9874}
datanode_1  | 2019-10-15 21:12:53,884 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
datanode_3  | 2019-10-15 21:12:52,798 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
datanode_2  | 2019-10-15 21:12:53,323 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
om_1        | 2019-10-15 21:12:54,566 INFO server.Server: Started @3722ms
datanode_1  | 2019-10-15 21:12:53,884 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
datanode_3  | 2019-10-15 21:12:52,799 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
scm_1       | 2019-10-15 21:12:51,817 INFO node.SCMNodeManager: Registered Data node : 191f2b51-63e1-4a31-9638-e19ca830d627{ip: 172.18.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, networkLocation: /default-rack, certSerialId: null}
datanode_2  | 2019-10-15 21:12:53,323 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
om_1        | 2019-10-15 21:12:54,568 INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_1  | 2019-10-15 21:12:53,885 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
datanode_3  | 2019-10-15 21:12:52,799 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
scm_1       | 2019-10-15 21:12:51,823 INFO safemode.SCMSafeModeManager: SCM in safe mode. 1 DataNodes registered, 1 required.
datanode_2  | 2019-10-15 21:12:53,332 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
om_1        | 2019-10-15 21:12:54,568 INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_1  | 2019-10-15 21:12:53,894 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
datanode_3  | 2019-10-15 21:12:52,800 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
scm_1       | 2019-10-15 21:12:51,824 INFO safemode.SCMSafeModeManager: ScmSafeModeManager, all rules are successfully validated
datanode_2  | 2019-10-15 21:12:53,337 INFO segmented.SegmentedRaftLogWorker: ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
om_1        | 2019-10-15 21:12:54,571 INFO server.BaseHttpServer: HTTP server of OZONEMANAGER is listening at http://0.0.0.0:9874
datanode_1  | 2019-10-15 21:12:53,898 INFO segmented.SegmentedRaftLogWorker: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-2C14FAC214E4-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
datanode_3  | 2019-10-15 21:12:52,800 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
scm_1       | 2019-10-15 21:12:51,824 INFO safemode.SCMSafeModeManager: SCM exiting safe mode.
datanode_2  | 2019-10-15 21:12:53,341 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
om_1        | 2019-10-15 21:13:06,673 [IPC Server handler 0 on 9862] INFO       - created volume:vol-0-10673 for user:hadoop
datanode_1  | 2019-10-15 21:12:53,902 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
datanode_3  | 2019-10-15 21:12:52,801 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
scm_1       | 2019-10-15 21:12:52,481 INFO net.NetworkTopology: Added a new node: /default-rack/ed337b12-e2de-4a56-aa73-3183f36c3496
datanode_2  | 2019-10-15 21:12:53,342 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
om_1        | 2019-10-15 21:13:06,696 [IPC Server handler 3 on 9862] INFO       - created volume:vol-1-82746 for user:hadoop
datanode_1  | 2019-10-15 21:12:53,903 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
datanode_3  | 2019-10-15 21:12:52,801 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
scm_1       | 2019-10-15 21:12:52,482 INFO node.SCMNodeManager: Registered Data node : ed337b12-e2de-4a56-aa73-3183f36c3496{ip: 172.18.0.7, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, networkLocation: /default-rack, certSerialId: null}
datanode_2  | 2019-10-15 21:12:53,343 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
om_1        | 2019-10-15 21:13:06,707 [IPC Server handler 6 on 9862] INFO       - created volume:vol-2-61526 for user:hadoop
datanode_1  | 2019-10-15 21:12:53,903 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
datanode_3  | 2019-10-15 21:12:52,801 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
scm_1       | WARNING: An illegal reflective access operation has occurred
datanode_2  | 2019-10-15 21:12:53,343 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
om_1        | 2019-10-15 21:13:06,716 [IPC Server handler 7 on 9862] INFO       - created volume:vol-3-01372 for user:hadoop
datanode_1  | 2019-10-15 21:12:53,904 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
datanode_3  | 2019-10-15 21:12:52,809 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
scm_1       | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
datanode_2  | 2019-10-15 21:12:53,371 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63: start as a follower, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858], old=null
datanode_1  | 2019-10-15 21:12:53,929 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-2C14FAC214E4: start as a follower, conf=-1: [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858], old=null
datanode_3  | 2019-10-15 21:12:52,812 INFO segmented.SegmentedRaftLogWorker: 191f2b51-63e1-4a31-9638-e19ca830d627@group-CEBF4980F677-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
om_1        | 2019-10-15 21:13:06,723 [IPC Server handler 9 on 9862] INFO       - created volume:vol-4-21524 for user:hadoop
scm_1       | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
datanode_2  | 2019-10-15 21:12:53,372 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_1  | 2019-10-15 21:12:53,930 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-2C14FAC214E4: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_3  | 2019-10-15 21:12:52,816 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
scm_1       | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_2  | 2019-10-15 21:12:53,373 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_1  | 2019-10-15 21:12:53,931 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_3  | 2019-10-15 21:12:52,816 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
scm_1       | WARNING: All illegal access operations will be denied in a future release
datanode_2  | 2019-10-15 21:12:53,377 INFO util.JmxRegister: Successfully registered JMX Bean with object name Ratis:service=RaftServer,group=group-C7F064EEEA63,id=ed337b12-e2de-4a56-aa73-3183f36c3496
datanode_1  | 2019-10-15 21:12:53,935 INFO util.JmxRegister: Successfully registered JMX Bean with object name Ratis:service=RaftServer,group=group-2C14FAC214E4,id=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:12:52,817 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
scm_1       | 2019-10-15 21:12:52,669 INFO net.NetworkTopology: Added a new node: /default-rack/7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_2  | 2019-10-15 21:12:53,463 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63-FollowerState: change to CANDIDATE, lastRpcTime:89ms, electionTimeout:89ms
datanode_1  | 2019-10-15 21:12:54,031 INFO impl.RaftServerProxy: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: addNew group-3F586A87DAD3:[ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858] returns group-3F586A87DAD3:java.util.concurrent.CompletableFuture@3ad313c1[Not completed]
scm_1       | 2019-10-15 21:12:52,669 INFO node.SCMNodeManager: Registered Data node : 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800{ip: 172.18.0.8, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, networkLocation: /default-rack, certSerialId: null}
datanode_3  | 2019-10-15 21:12:52,817 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
datanode_2  | 2019-10-15 21:12:53,465 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_1  | 2019-10-15 21:12:54,034 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: new RaftServerImpl for group-3F586A87DAD3:[ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858] with ContainerStateMachine:uninitialized
scm_1       | 2019-10-15 21:12:52,945 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 44ade1ca-cd6d-4488-bdf5-cebf4980f677, Nodes: 191f2b51-63e1-4a31-9638-e19ca830d627{ip: 172.18.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:ONE, State:OPEN]
datanode_3  | 2019-10-15 21:12:52,844 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-CEBF4980F677: start as a follower, conf=-1: [191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:12:53,465 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-C7F064EEEA63: changes role from  FOLLOWER to CANDIDATE at term 0 for changeToCandidate
datanode_1  | 2019-10-15 21:12:54,034 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
scm_1       | 2019-10-15 21:12:53,436 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: b3e339ea-90b1-4de8-8354-c7f064eeea63, Nodes: ed337b12-e2de-4a56-aa73-3183f36c3496{ip: 172.18.0.7, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:ONE, State:OPEN]
datanode_3  | 2019-10-15 21:12:52,846 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-CEBF4980F677: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_2  | 2019-10-15 21:12:53,468 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start LeaderElection
datanode_1  | 2019-10-15 21:12:54,034 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
