Attaching to ozones3-haproxy_s3g3_1, ozones3-haproxy_datanode_2, ozones3-haproxy_om_1, ozones3-haproxy_datanode_1, ozones3-haproxy_datanode_3, ozones3-haproxy_s3g2_1, ozones3-haproxy_scm_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1
s3g3_1      | 2019-10-17 06:52:51,766 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
s3g3_1      | 2019-10-17 06:52:51,832 INFO util.log: Logging initialized @2230ms
datanode_2  | 2019-10-17 06:52:52,139 [main] INFO       - STARTUP_MSG: 
s3g3_1      | 2019-10-17 06:52:51,983 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_2  | /************************************************************
s3g3_1      | 2019-10-17 06:52:52,013 INFO http.HttpRequestLog: Http request log for http.requests.s3gateway is not defined
s3g3_1      | 2019-10-17 06:52:52,024 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
datanode_2  | STARTUP_MSG: Starting HddsDatanodeService
s3g3_1      | 2019-10-17 06:52:52,027 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context s3gateway
datanode_2  | STARTUP_MSG:   host = 6e09f4bb8c47/172.18.0.9
s3g3_1      | 2019-10-17 06:52:52,027 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_2  | STARTUP_MSG:   args = []
s3g3_1      | 2019-10-17 06:52:52,027 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
datanode_2  | STARTUP_MSG:   version = 3.2.0
om_1        | 2019-10-17 06:52:49,729 [main] INFO       - STARTUP_MSG: 
s3g3_1      | 2019-10-17 06:52:52,054 [main] INFO       - Starting Ozone S3 gateway
om_1        | /************************************************************
